,t_Survived,t_Pclass,t_Age,t_Fare,t_SibSp,t_Parch,t_totalFamily,t_hasFamily,t_isF,t_isM,t_Port1,t_Port2,t_Port3,t_Port4,t_Name,t_TitleFemale,t_TitleMale,t_Sector,t_Cabin
388,0.0,3.0,0.36792055349407915,-0.49279662933638163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
389,1.0,2.0,0.20834380497612465,-0.40680540729992204,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6430522221453293,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
390,1.0,1.0,0.4470972606182458,1.7677408088510642,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,0.775904096830629,3.1475195552656747
391,1.0,3.0,0.2586076903744659,-0.49145565916975514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
392,0.0,3.0,0.34656948982156316,-0.4888542575852486,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
393,1.0,1.0,0.2837396330736366,1.6323350375212924,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5352517461469307,0.0,-1.0,2.0386082982481457,0.9169938861797634
394,1.0,3.0,0.2963056044232219,-0.312172377522981,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.590962057806627,1.0,-1.0,3.9326646003744212,-0.19826894836319214
395,0.0,3.0,0.2711736617240512,-0.49145565916975514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
396,0.0,3.0,0.38426740387031916,-0.4902797934380587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
397,0.0,2.0,0.5727569741140991,-0.12491978668775715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
398,0.0,2.0,0.2837396330736366,-0.43700743807979686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.182054602137322,-1.0,2.0,-0.4868001045868878,-0.42132151527178324
399,1.0,2.0,0.34656948982156316,-0.393717860628643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5427530138370547,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
400,1.0,3.0,0.4847951746670017,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
401,0.0,3.0,0.32143754712239253,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
402,0.0,3.0,0.2586076903744659,-0.4505983519307405,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.31965079415013364,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
403,0.0,3.0,0.34656948982156316,-0.32928686163157667,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
404,0.0,3.0,0.24604171902488062,-0.47400492578514347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4274512701485322,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
405,0.0,2.0,0.4219653179190751,-0.22559322262067316,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
406,0.0,3.0,0.6355868308620256,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5427530138370547,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
407,1.0,2.0,0.032420206081930136,-0.2708962687904854,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
408,0.0,3.0,0.2586076903744659,-0.4918744606632361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505534898354532,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
409,0.0,3.0,0.36792055349407915,-0.13565761536436197,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
410,0.0,3.0,0.36792055349407915,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
411,0.0,3.0,0.36792055349407915,-0.5103319284071769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
412,1.0,1.0,0.4093993465694898,1.163700193253568,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5352517461469307,0.0,-1.0,1.4072561975393874,2.4783618545399015
413,0.0,2.0,0.36792055349407915,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
414,1.0,3.0,0.5476250314149284,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
415,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2973563458258444,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
416,1.0,2.0,0.4219653179190751,0.005955680025033696,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.159760153813033,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
417,1.0,2.0,0.22090977632571,-0.3866707201133388,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21935158584185907,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
418,0.0,2.0,0.37170143252073384,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
419,0.0,3.0,0.12038200552902739,-0.1621689579829361,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
420,0.0,3.0,0.36792055349407915,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
421,0.0,3.0,0.2586076903744659,-0.49271407711891657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
422,0.0,3.0,0.35913546117114853,-0.4898609919445778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
423,0.0,3.0,0.34656948982156316,-0.35848215805212236,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9143634858018226,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
424,0.0,3.0,0.22090977632571,-0.2414492887801075,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
425,0.0,3.0,0.36792055349407915,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
426,1.0,2.0,0.34656948982156316,-0.12491978668775715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7285582498194387,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
427,1.0,2.0,0.2334757476752953,-0.12491978668775715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.315769673781004,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
428,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
429,1.0,3.0,0.39683337521990447,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7583539658338517,-1.0,1.0,2.6699603989569045,-0.04956723709079805
430,1.0,1.0,0.34656948982156316,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5129572978226415,-1.0,1.0,1.4072561975393874,1.5118007312693398
431,1.0,3.0,0.36792055349407915,-0.32425318983493084,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.37536110580983,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
432,1.0,2.0,0.5224930887157577,-0.12491978668775715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.590962057806627,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
433,0.0,3.0,0.20834380497612465,-0.5049620073345151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
434,0.0,1.0,0.6230208595124404,0.4771073601910807,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,2.6699603989569045,1.2143973087245516
435,1.0,1.0,0.17064589092736868,1.7677408088510642,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,0.0,-1.0,0.775904096830629,3.1475195552656747
436,0.0,3.0,0.2586076903744659,0.04370821849987721,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9739549178306488,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
437,1.0,2.0,0.2963056044232219,-0.2708962687904854,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0817553938290474,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
438,0.0,1.0,0.7989444584066349,4.647001076532463,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,1.4072561975393874,0.4337133245444827
439,0.0,2.0,0.38426740387031916,-0.43700743807979686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.189555869827446,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
440,1.0,2.0,0.5601910027645137,-0.11988611489111134,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7285582498194387,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
441,0.0,3.0,0.24604171902488062,-0.45714212526638004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
442,0.0,3.0,0.3088715757728072,-0.4918744606632361,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
443,1.0,2.0,0.34656948982156316,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,3.0,-1.0,-0.4868001045868878,-0.42132151527178324
444,1.0,3.0,0.36792055349407915,-0.48507900373776425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505534898354532,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
445,1.0,1.0,0.04498617743151546,0.9997696105865636,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,0.0,0.14455199612187059,0.8426430305435664
446,1.0,2.0,0.15807991957778336,-0.255795253400548,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
447,1.0,1.0,0.4219653179190751,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
448,1.0,3.0,0.05755214878110078,-0.26066180729354516,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3271520618402576,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
449,1.0,1.0,0.648152802211611,-0.034313694348132716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,7.0,1.4072561975393874,3.444922977810463
450,0.0,2.0,0.4470972606182458,-0.08968408411123653,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
451,0.0,3.0,0.36792055349407915,-0.2463983948905696,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
452,0.0,1.0,0.37170143252073384,-0.08968408411123653,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4349525378386561,-1.0,1.0,1.4072561975393874,3.7051509725371528
453,1.0,1.0,0.610454888162855,1.145663540471827,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.31965079415013364,-1.0,1.0,1.4072561975393874,2.998817843993281
454,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
455,1.0,3.0,0.35913546117114853,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
456,0.0,1.0,0.8115104297562202,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,2.6699603989569045,0.9913447418159604
457,1.0,1.0,0.36792055349407915,0.395813560675251,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,1.0,-1.0,2.0386082982481457,0.35936246890828566
458,1.0,2.0,0.6230208595124404,-0.43700743807979686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
459,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
460,1.0,1.0,0.5978889168132697,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,2.6699603989569045,0.02478361854539899
461,0.0,3.0,0.4219653179190751,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
462,0.0,1.0,0.5853229454636844,0.12676380314453292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,2.6699603989569045,1.9207304372684235
463,0.0,2.0,0.5978889168132697,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
464,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
465,0.0,3.0,0.4722292033174164,-0.5064721088735089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
466,0.0,2.0,0.36792055349407915,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
467,0.0,1.0,0.6984166876099522,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
468,0.0,3.0,0.36792055349407915,-0.4928811950225652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
469,1.0,3.0,0.0041467705453631576,-0.26066180729354516,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21935158584185907,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
470,0.0,3.0,0.36792055349407915,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
471,0.0,3.0,0.4722292033174164,-0.47400492578514347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
472,1.0,2.0,0.4093993465694898,-0.08968408411123653,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2973563458258444,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
473,1.0,2.0,0.2837396330736366,-0.3707300882677209,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.836358725817837,1.0,-1.0,2.0386082982481457,-0.42132151527178324
474,0.0,3.0,0.2711736617240512,-0.45034666834090825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003750633845061978,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
475,0.0,1.0,0.36792055349407915,0.39858208016340624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,0.14455199612187059,0.09913447418159603
476,0.0,2.0,0.4219653179190751,-0.22559322262067316,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
477,0.0,3.0,0.35913546117114853,-0.5065566745596926,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
478,0.0,3.0,0.2711736617240512,-0.4969926981460655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
479,1.0,3.0,0.01985423473234481,-0.4010166847337793,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.31965079415013364,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
480,0.0,3.0,0.10781603417944208,0.2958951755118318,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
481,0.0,2.0,0.36792055349407915,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5427530138370547,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
482,0.0,3.0,0.6230208595124404,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
483,1.0,3.0,0.7863784870570495,-0.455380340137554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5352517461469307,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
484,1.0,1.0,0.3088715757728072,1.1854295476653287,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4274512701485322,-1.0,1.0,0.775904096830629,1.4002744478150442
485,0.0,3.0,0.36792055349407915,-0.13565761536436197,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5352517461469307,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
486,1.0,1.0,0.4345312892686604,1.163700193253568,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.159760153813033,1.0,-1.0,1.4072561975393874,3.035993271811379
487,0.0,1.0,0.723548630309123,-0.05042144409739929,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4274512701485322,-1.0,1.0,0.775904096830629,0.954169313997862
488,0.0,3.0,0.37170143252073384,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21935158584185907,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
489,1.0,3.0,0.10781603417944208,-0.32828012727224753,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0817553938290474,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
490,0.0,3.0,0.36792055349407915,-0.2463983948905696,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9739549178306488,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
491,0.0,3.0,0.2586076903744659,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
492,0.0,1.0,0.685850716260367,-0.034313694348132716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,1.4072561975393874,0.6939413192711723
493,0.0,1.0,0.8869062578537321,0.3483299278831318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
494,0.0,3.0,0.2586076903744659,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
495,0.0,3.0,0.36792055349407915,-0.3573083057891445,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
496,1.0,1.0,0.6732847449107816,0.9274538680872313,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3271520618402576,0.0,-1.0,2.0386082982481457,0.32218704109018714
497,0.0,3.0,0.36792055349407915,-0.3443878770215141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
498,0.0,1.0,0.3088715757728072,2.4029901895877646,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.159760153813033,1.0,-1.0,1.4072561975393874,0.3965378967263842
499,0.0,3.0,0.2963056044232219,-0.49145565916975514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
500,0.0,3.0,0.20834380497612465,-0.47400492578514347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
501,0.0,3.0,0.2586076903744659,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
502,0.0,3.0,0.36792055349407915,-0.4948100980550399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3271520618402576,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
503,0.0,3.0,0.4596632319678311,-0.455380340137554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3271520618402576,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
504,1.0,1.0,0.19577783362653933,1.093228788100527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6430522221453293,0.0,-1.0,0.775904096830629,2.5155372823580002
505,0.0,1.0,0.22090977632571,1.5442457810799908,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6207577738210401,-1.0,1.0,1.4072561975393874,1.9950812929046204
506,1.0,2.0,0.4093993465694898,-0.12491978668775715,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9441592018162357,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
507,1.0,1.0,0.36792055349407915,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9441592018162357,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
508,0.0,3.0,0.34656948982156316,-0.1948878246611338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
509,1.0,3.0,0.32143754712239253,0.48910360681684706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3976555541341191,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
510,1.0,3.0,0.35913546117114853,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
511,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
512,1.0,1.0,0.4470972606182458,-0.11913106412161445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,2.6699603989569045,0.5080641801806798
513,1.0,1.0,0.6732847449107816,0.5475787653441219,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0519596778146343,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
514,0.0,3.0,0.2963056044232219,-0.4974960653257301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
515,0.0,1.0,0.5853229454636844,0.036576512298389464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,2.0386082982481457,1.2887481643607486
516,1.0,2.0,0.4219653179190751,-0.43700743807979686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11155110984346052,1.0,-1.0,3.301312499665663,0.8054676027254678
517,0.0,3.0,0.36792055349407915,-0.1621689579829361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
